Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
472,520.5,300.5,31,15
472,194.5,279.5,36,16
472,609.5,278.5,49,17
472,91.5,267.5,53,18
472,596.5,251.5,37,16
472,476.5,247.5,48,22
473,308.5,436.5,56,36
473,0.5,430.5,91,50
473,680.5,419.5,33,30
473,648.5,387.5,30,17
473,611.5,381.5,35,34
473,83.5,373.5,93,71
473,685.5,370.5,35,22
473,510.5,368.5,51,57
473,298.5,358.5,165,74
473,674.5,339.5,38,17
473,580.5,327.5,59,43
473,503.5,327.5,48,34
473,633.5,326.5,33,21
473,548.5,323.5,25,23
473,419.5,310.5,28,37
473,143.5,299.5,118,72
473,692.5,293.5,28,24
473,564.5,281.5,44,34
473,471.5,278.5,49,35
473,622.5,268.5,98,73
473,0.5,267.5,111,56
473,632.5,263.5,26,21
473,561.5,248.5,59,37
473,445.5,247.5,45,21
473,288.5,246.5,111,108
473,528.5,241.5,43,37
473,584.5,240.5,30,16
473,520.5,228.5,32,17
473,301.5,221.5,93,28
473,191.5,220.5,48,26
473,529.5,212.5,22,21
473,245.5,207.5,40,24
473,83.5,205.5,64,30
473,382.5,195.5,92,49
473,475.5,182.5,48,32
473,11.5,179.5,58,42
473,209.5,175.5,29,18
473,408.5,171.5,41,33
473,280.5,170.5,88,47
473,370.5,168.5,42,19
473,396.5,157.5,39,16
473,336.5,139.5,56,28
473,99.5,123.5,55,19
473,174.5,118.5,43,25
473,32.5,94.5,83,20
473,99.5,86.5,77,20
473,44.5,75.5,43,19
474,481.5,438.5,45,24
474,257.5,411.5,106,69
474,81.5,358.5,56,41
474,676.5,351.5,44,64
474,462.5,307.5,34,21
474,492.5,278.5,61,28
474,0.5,277.5,36,17
474,179.5,259.5,34,21
474,65.5,257.5,43,16
474,436.5,243.5,31,21
474,465.5,239.5,31,22
475,45.5,434.5,39,26
475,340.5,431.5,78,49
475,295.5,430.5,32,19
475,198.5,384.5,51,35
475,167.5,377.5,27,15
475,51.5,373.5,30,21
475,553.5,372.5,102,58
475,31.5,367.5,23,15
475,12.5,343.5,25,17
475,95.5,337.5,25,18
475,198.5,325.5,25,15
475,54.5,321.5,36,30
475,129.5,311.5,26,18
475,223.5,262.5,28,18
475,182.5,252.5,49,33
475,288.5,211.5,31,20
475,618.5,45.5,22,24
476,468.5,264.5,54,24
476,462.5,241.5,36,17
476,201.5,236.5,40,24
476,44.5,225.5,30,19
476,15.5,203.5,36,15
476,393.5,192.5,27,15
476,666.5,168.5,30,23
476,299.5,110.5,23,17
477,295.5,417.5,23,20
477,386.5,370.5,31,29
477,470.5,285.5,28,27
477,658.5,183.5,39,25
477,642.5,102.5,23,31
478,579.5,459.5,41,21
478,546.5,386.5,36,27
478,700.5,382.5,20,39
478,253.5,370.5,44,23
478,97.5,369.5,39,22
478,374.5,361.5,35,18
478,6.5,340.5,26,15
478,283.5,338.5,32,16
478,66.5,326.5,28,17
478,600.5,312.5,32,15
478,649.5,299.5,37,27
478,533.5,294.5,25,15
478,297.5,288.5,92,31
479,678.5,449.5,20,31
479,474.5,30.5,53,106
479,407.5,0.5,66,125
480,9.5,456.5,38,24
480,170.5,435.5,62,45
480,407.5,408.5,87,72
480,126.5,400.5,44,36
480,0.5,377.5,25,34
480,151.5,366.5,39,30
480,63.5,358.5,41,20
480,199.5,340.5,27,20
480,74.5,336.5,25,15
480,182.5,325.5,26,24
480,2.5,325.5,22,23
480,361.5,322.5,129,102
480,0.5,316.5,20,16
480,110.5,305.5,21,17
480,25.5,301.5,25,18
480,218.5,289.5,39,27
480,61.5,289.5,53,30
480,167.5,282.5,39,16
480,82.5,274.5,32,18
480,304.5,241.5,29,26
480,369.5,220.5,28,16
480,379.5,176.5,43,24
480,455.5,172.5,37,24
480,462.5,125.5,27,17
481,336.5,426.5,175,54
481,17.5,394.5,66,55
481,234.5,383.5,69,51
481,463.5,365.5,64,62
481,384.5,349.5,76,42
481,527.5,338.5,53,38
481,25.5,336.5,54,30
481,269.5,316.5,105,32
481,383.5,305.5,64,37
481,584.5,304.5,62,25
481,497.5,289.5,53,27
481,235.5,288.5,37,26
481,59.5,288.5,42,37
481,106.5,271.5,28,19
481,15.5,266.5,49,16
481,425.5,264.5,42,33
481,680.5,262.5,40,38
481,541.5,260.5,69,22
481,280.5,253.5,41,23
481,651.5,249.5,37,23
481,0.5,240.5,25,16
481,575.5,233.5,37,18
481,519.5,231.5,61,30
481,141.5,228.5,36,22
481,300.5,226.5,57,36
481,234.5,226.5,49,24
481,368.5,225.5,37,19
481,27.5,224.5,32,20
481,64.5,215.5,33,20
481,547.5,210.5,31,21
481,412.5,206.5,78,57
481,195.5,200.5,108,34
481,463.5,198.5,51,19
481,348.5,195.5,62,19
481,94.5,188.5,68,50
481,72.5,184.5,25,19
481,162.5,179.5,24,17
481,477.5,171.5,70,24
481,368.5,170.5,103,28
481,182.5,168.5,71,39
481,568.5,167.5,35,17
481,284.5,162.5,37,18
481,467.5,159.5,39,21
481,404.5,141.5,32,16
481,231.5,130.5,197,46
481,638.5,126.5,22,32
481,569.5,126.5,48,17
481,483.5,123.5,85,27
481,222.5,98.5,21,16
482,476.5,214.5,24,17
483,514.5,318.5,116,128
483,159.5,299.5,54,48
483,509.5,260.5,55,29
483,520.5,235.5,46,19
483,476.5,166.5,32,29
483,127.5,161.5,51,49
483,632.5,152.5,36,21
483,311.5,151.5,43,37
483,613.5,107.5,20,16
483,107.5,98.5,23,17
483,421.5,82.5,38,16
483,256.5,73.5,40,22
483,0.5,64.5,25,24
483,330.5,0.5,25,19
484,294.5,439.5,99,41
484,381.5,416.5,54,40
484,527.5,408.5,35,18
484,676.5,406.5,41,26
484,628.5,401.5,43,23
484,415.5,396.5,50,26
484,567.5,384.5,26,15
484,166.5,379.5,27,17
484,666.5,375.5,43,30
484,588.5,369.5,45,15
484,264.5,332.5,36,17
484,4.5,326.5,37,16
486,425.5,263.5,52,22
486,9.5,242.5,35,20
487,646.5,402.5,36,17
487,630.5,349.5,31,23
487,439.5,336.5,50,24
487,671.5,327.5,49,28
487,189.5,312.5,46,33
487,171.5,296.5,29,17
487,382.5,274.5,32,15
487,286.5,248.5,67,32
487,226.5,236.5,28,18
487,128.5,184.5,25,15
488,530.5,305.5,83,50
488,618.5,201.5,53,42
488,99.5,182.5,28,18
488,243.5,147.5,33,15
488,414.5,129.5,39,18
488,674.5,118.5,23,24
488,499.5,114.5,33,19
488,292.5,89.5,24,23
488,536.5,78.5,25,19
488,618.5,58.5,24,16
488,690.5,39.5,30,28
488,178.5,2.5,24,20
488,0.5,0.5,135,74
489,543.5,0.5,177,70
490,619.5,457.5,38,23
490,390.5,451.5,53,20
490,396.5,391.5,36,30
490,510.5,380.5,43,28
490,316.5,361.5,43,19
490,118.5,356.5,27,16
490,449.5,259.5,20,19
491,593.5,422.5,43,27
491,238.5,414.5,34,24
491,149.5,375.5,65,31
491,314.5,359.5,39,21
491,0.5,336.5,84,29
491,516.5,305.5,40,18
491,293.5,305.5,40,24
491,585.5,304.5,49,18
491,293.5,267.5,34,34
491,113.5,265.5,37,15
492,102.5,315.5,51,22
492,662.5,314.5,56,35
492,470.5,303.5,57,28
492,123.5,268.5,95,36
492,81.5,236.5,54,23
492,282.5,227.5,38,23
492,463.5,198.5,38,20
492,533.5,175.5,47,15
493,224.5,463.5,27,17
493,230.5,189.5,35,15
494,100.5,408.5,31,27
494,384.5,407.5,74,55
494,217.5,404.5,92,58
494,138.5,375.5,28,22
494,51.5,374.5,21,21
494,234.5,356.5,45,25
494,164.5,333.5,31,40
494,325.5,308.5,33,32
494,199.5,274.5,50,30
494,409.5,263.5,66,54
494,290.5,242.5,28,22
494,322.5,234.5,23,21
494,397.5,230.5,22,30
494,610.5,226.5,89,54
494,489.5,218.5,54,23
494,372.5,213.5,30,26
494,385.5,183.5,37,19
494,584.5,164.5,49,27
494,668.5,158.5,52,30
494,527.5,152.5,22,15
494,536.5,122.5,31,16
494,570.5,115.5,41,15
495,489.5,420.5,102,60
495,533.5,356.5,69,51
495,183.5,354.5,63,35
495,495.5,315.5,50,30
495,92.5,306.5,35,19
495,353.5,302.5,24,15
495,425.5,290.5,45,18
495,519.5,288.5,69,34
495,670.5,260.5,50,15
495,435.5,243.5,30,15
495,654.5,231.5,31,17
495,520.5,228.5,45,19
496,541.5,337.5,46,20
497,475.5,341.5,58,57
497,466.5,234.5,55,37
497,0.5,234.5,41,75
497,693.5,223.5,27,51
497,647.5,163.5,22,24
497,0.5,156.5,25,19
497,501.5,155.5,50,15
497,180.5,143.5,41,18
497,541.5,120.5,31,16
497,162.5,119.5,35,16
497,577.5,92.5,20,15
497,453.5,81.5,25,18
498,550.5,434.5,28,41
498,610.5,400.5,52,18
498,31.5,359.5,78,104
498,250.5,350.5,54,24
498,531.5,342.5,68,58
498,0.5,311.5,66,62
498,177.5,288.5,83,50
498,349.5,285.5,78,78
498,553.5,263.5,41,26
498,691.5,256.5,22,23
498,215.5,231.5,86,41
498,394.5,223.5,81,47
498,541.5,218.5,39,33
498,33.5,191.5,54,26
498,666.5,187.5,36,46
498,526.5,186.5,36,20
498,184.5,182.5,85,50
498,566.5,161.5,35,23
498,346.5,156.5,50,39
498,196.5,149.5,26,23
498,0.5,147.5,44,53
498,398.5,141.5,109,37
498,544.5,137.5,55,21
498,0.5,131.5,21,21
498,262.5,123.5,79,23
498,514.5,120.5,37,15
498,112.5,114.5,62,27
498,43.5,110.5,45,29
498,668.5,107.5,37,31
498,335.5,104.5,63,23
498,86.5,100.5,50,20
498,623.5,92.5,27,17
498,413.5,91.5,33,16
498,133.5,85.5,36,20
498,164.5,78.5,71,59
498,212.5,76.5,61,23
498,597.5,60.5,38,19
498,258.5,57.5,31,16
499,9.5,448.5,45,28
499,448.5,366.5,113,69
499,178.5,353.5,90,127
499,30.5,310.5,50,44
499,213.5,284.5,54,37
499,557.5,280.5,57,44
499,167.5,263.5,54,35
499,621.5,239.5,59,35
499,86.5,235.5,75,39
499,34.5,204.5,31,32
499,388.5,201.5,70,77
499,249.5,198.5,62,50
499,619.5,190.5,53,39
499,206.5,172.5,55,25
499,105.5,171.5,69,62
499,17.5,171.5,27,20
499,311.5,167.5,47,20
499,357.5,159.5,27,16
499,54.5,159.5,33,22
499,79.5,140.5,41,15
499,145.5,133.5,27,17
499,616.5,125.5,26,16
499,479.5,125.5,54,19
499,200.5,110.5,38,26
499,673.5,105.5,42,17
499,63.5,103.5,46,24
499,547.5,100.5,34,16
499,99.5,95.5,64,38
499,65.5,86.5,20,17
499,85.5,75.5,29,16
499,619.5,73.5,24,19
499,219.5,44.5,40,22
499,0.5,0.5,115,48
500,650.5,443.5,70,37
500,75.5,422.5,23,16
500,0.5,406.5,25,28
500,69.5,399.5,35,25
500,158.5,395.5,44,28
500,25.5,393.5,42,52
500,143.5,390.5,23,17
500,390.5,375.5,59,56
500,566.5,369.5,66,70
500,85.5,367.5,31,18
500,15.5,358.5,39,38
500,136.5,356.5,71,22
500,0.5,343.5,21,20
500,113.5,336.5,30,24
500,63.5,336.5,55,29
500,53.5,330.5,30,24
500,97.5,314.5,25,19
500,217.5,309.5,157,91
500,153.5,309.5,44,37
500,11.5,302.5,44,35
500,255.5,299.5,39,26
500,55.5,299.5,49,19
500,229.5,282.5,28,20
500,121.5,281.5,35,16
500,227.5,269.5,21,15
500,410.5,268.5,77,33
500,502.5,247.5,111,30
500,270.5,244.5,38,23
500,241.5,244.5,23,20
500,312.5,234.5,81,65
500,572.5,215.5,63,26
500,204.5,215.5,39,25
500,322.5,206.5,26,16
500,400.5,199.5,58,33
500,354.5,197.5,59,24
500,165.5,196.5,154,114
500,581.5,191.5,24,18
500,285.5,187.5,31,19
500,621.5,186.5,26,17
500,435.5,169.5,38,24
500,319.5,166.5,49,22
500,351.5,156.5,51,46
500,659.5,150.5,20,16
500,503.5,150.5,75,22
500,463.5,145.5,27,21
500,696.5,136.5,24,15
500,480.5,121.5,60,25
500,472.5,118.5,34,20
500,685.5,111.5,35,26
500,532.5,107.5,78,43
500,592.5,82.5,75,69
500,666.5,76.5,46,19
501,111.5,433.5,22,21
501,609.5,424.5,111,56
501,290.5,400.5,57,70
501,105.5,336.5,94,71
501,247.5,328.5,71,52
501,58.5,309.5,64,38
501,323.5,289.5,54,38
501,689.5,286.5,31,42
501,485.5,279.5,54,34
501,236.5,275.5,34,15
501,566.5,270.5,92,59
501,35.5,269.5,25,15
501,32.5,261.5,24,15
501,467.5,247.5,46,20
501,339.5,247.5,32,25
501,120.5,246.5,68,32
501,55.5,230.5,37,19
501,202.5,211.5,35,17
501,600.5,207.5,38,20
501,273.5,207.5,33,33
501,498.5,206.5,57,22
501,215.5,185.5,29,19
501,569.5,182.5,81,27
501,394.5,175.5,48,15
501,117.5,170.5,45,30
501,242.5,163.5,41,22
501,656.5,161.5,64,40
501,565.5,161.5,41,19
501,197.5,158.5,40,24
501,343.5,157.5,26,15
501,399.5,150.5,32,24
501,501.5,144.5,26,15
501,427.5,144.5,50,15
501,245.5,141.5,40,24
501,572.5,120.5,45,18
501,366.5,114.5,48,16
501,444.5,104.5,27,15
501,668.5,98.5,24,15
502,687.5,298.5,29,19
503,316.5,428.5,137,52
503,593.5,359.5,68,40
503,346.5,359.5,33,28
503,649.5,326.5,27,16
503,443.5,305.5,42,15
503,133.5,304.5,99,29
503,72.5,299.5,63,20
503,540.5,268.5,56,22
503,382.5,263.5,28,16
503,311.5,262.5,57,22
503,0.5,262.5,20,21
503,478.5,260.5,34,16
503,688.5,256.5,32,18
503,420.5,255.5,34,15
503,464.5,238.5,38,16
503,520.5,230.5,40,15
503,0.5,228.5,24,18
503,251.5,204.5,55,20
503,565.5,200.5,21,15
503,30.5,186.5,62,31
503,292.5,178.5,22,15
505,469.5,450.5,29,17
505,508.5,437.5,31,24
505,299.5,338.5,25,24
506,41.5,298.5,38,16
506,159.5,291.5,45,17
506,95.5,288.5,28,22
506,259.5,273.5,28,15
506,51.5,237.5,30,18
506,387.5,220.5,50,23
507,0.5,422.5,82,58
507,207.5,391.5,59,73
507,81.5,352.5,151,128
507,304.5,336.5,122,144
507,0.5,327.5,20,25
507,17.5,321.5,28,26
507,448.5,316.5,116,65
507,152.5,307.5,85,55
507,115.5,296.5,73,50
507,403.5,262.5,79,66
507,27.5,261.5,118,107
507,260.5,258.5,41,32
507,251.5,257.5,136,75
507,659.5,253.5,61,49
507,224.5,233.5,38,54
507,132.5,233.5,65,56
507,553.5,228.5,49,49
507,415.5,221.5,34,18
507,174.5,211.5,41,42
507,127.5,173.5,131,85
507,651.5,168.5,69,66
507,513.5,162.5,82,60
507,496.5,137.5,123,76
507,475.5,127.5,37,26
507,283.5,119.5,44,23
507,656.5,101.5,64,57
507,550.5,92.5,76,40
507,385.5,92.5,61,39
507,417.5,87.5,59,44
507,564.5,86.5,25,17
507,386.5,71.5,50,20
507,450.5,59.5,35,17
507,435.5,59.5,20,17
507,586.5,57.5,75,16
507,632.5,39.5,25,17
507,462.5,24.5,133,113
507,670.5,14.5,50,63
507,654.5,4.5,39,17
508,568.5,458.5,62,22
508,0.5,454.5,35,26
508,254.5,435.5,77,45
508,8.5,430.5,37,26
508,324.5,404.5,26,17
508,448.5,390.5,59,35
508,98.5,380.5,39,20
508,91.5,367.5,23,17
508,518.5,366.5,25,28
508,433.5,357.5,45,26
508,572.5,344.5,65,32
508,151.5,343.5,32,34
508,93.5,342.5,44,22
508,484.5,340.5,41,27
508,0.5,340.5,36,22
508,378.5,328.5,28,17
508,408.5,327.5,37,24
508,127.5,314.5,27,25
508,525.5,309.5,32,23
508,215.5,305.5,36,18
508,420.5,288.5,38,19
508,648.5,277.5,30,22
508,482.5,277.5,42,28
508,593.5,229.5,54,22
508,582.5,225.5,20,17
509,158.5,461.5,46,19
509,73.5,426.5,32,21
509,499.5,416.5,74,30
509,14.5,414.5,30,18
509,208.5,406.5,38,15
509,420.5,398.5,52,28
509,16.5,397.5,22,21
509,594.5,389.5,33,20
509,33.5,372.5,37,16
509,137.5,365.5,28,15
509,306.5,364.5,89,22
509,539.5,352.5,37,21
509,213.5,350.5,35,20
509,393.5,346.5,34,17
509,134.5,341.5,36,20
509,571.5,338.5,42,17
509,220.5,329.5,28,18
509,326.5,328.5,43,35
509,199.5,323.5,24,20
509,667.5,321.5,53,26
509,386.5,307.5,53,17
509,351.5,306.5,30,19
509,333.5,285.5,23,16
509,476.5,280.5,37,16
509,478.5,264.5,28,17
509,628.5,253.5,27,16
509,657.5,246.5,48,21
511,201.5,460.5,61,20
511,696.5,450.5,24,30
511,150.5,450.5,20,19
511,31.5,449.5,32,31
511,23.5,437.5,22,29
511,113.5,434.5,24,33
511,534.5,424.5,89,56
511,72.5,414.5,20,16
511,45.5,414.5,24,27
511,69.5,389.5,76,86
511,365.5,382.5,36,27
511,223.5,376.5,100,65
511,403.5,371.5,54,49
511,131.5,364.5,67,68
511,191.5,357.5,52,53
511,196.5,342.5,26,20
511,329.5,326.5,25,18
511,185.5,318.5,20,21
511,279.5,315.5,52,39
511,359.5,306.5,139,69
511,565.5,297.5,43,39
511,246.5,297.5,23,18
511,410.5,295.5,37,25
511,151.5,287.5,96,88
511,525.5,283.5,48,23
511,238.5,279.5,21,24
511,292.5,274.5,48,47
511,651.5,268.5,69,121
511,361.5,263.5,28,24
511,642.5,237.5,60,57
511,317.5,225.5,31,43
511,621.5,215.5,46,19
511,539.5,209.5,28,20
511,419.5,202.5,192,85
511,699.5,198.5,21,21
511,543.5,191.5,31,18
511,338.5,185.5,93,77
511,477.5,180.5,34,30
511,458.5,176.5,22,19
511,510.5,166.5,43,21
511,421.5,162.5,30,22
511,685.5,159.5,33,16
511,446.5,147.5,67,36
511,560.5,135.5,62,18
511,600.5,133.5,115,65
511,637.5,110.5,24,19
511,572.5,107.5,51,25
511,486.5,105.5,90,48
511,682.5,100.5,34,19
511,677.5,82.5,30,15
511,594.5,71.5,94,30
512,97.5,352.5,58,37
512,369.5,334.5,20,19
512,46.5,45.5,39,33
513,169.5,459.5,100,21
513,681.5,374.5,29,21
513,313.5,355.5,26,29
513,375.5,338.5,55,37
513,633.5,317.5,20,16
513,18.5,306.5,45,36
513,535.5,288.5,40,47
513,560.5,278.5,29,18
513,403.5,260.5,57,48
513,377.5,246.5,30,16
513,146.5,232.5,130,45
513,364.5,204.5,51,19
513,447.5,197.5,25,17
513,205.5,146.5,59,23
514,402.5,462.5,53,18
514,551.5,443.5,58,37
514,0.5,434.5,52,46
514,337.5,402.5,170,59
514,674.5,378.5,46,23
514,483.5,375.5,65,38
514,216.5,375.5,62,69
514,554.5,371.5,52,42
514,682.5,355.5,35,19
514,319.5,355.5,86,32
514,682.5,342.5,26,17
514,583.5,341.5,24,16
514,1.5,340.5,70,47
514,175.5,328.5,67,45
514,473.5,324.5,56,47
514,312.5,315.5,58,31
514,448.5,314.5,36,24
514,361.5,307.5,86,54
514,649.5,306.5,28,15
514,0.5,300.5,47,42
514,180.5,273.5,86,36
514,508.5,260.5,31,43
514,461.5,246.5,21,26
514,308.5,236.5,66,19
514,115.5,226.5,61,67
514,353.5,223.5,38,20
514,401.5,222.5,25,20
514,372.5,212.5,25,23
514,2.5,210.5,56,33
514,157.5,201.5,40,20
514,244.5,199.5,37,16
514,313.5,193.5,30,22
514,290.5,184.5,23,17
514,154.5,184.5,56,15
514,29.5,178.5,39,17
514,0.5,169.5,21,21
514,15.5,144.5,48,21
514,105.5,137.5,26,15
514,69.5,133.5,29,33
515,346.5,355.5,65,44
515,257.5,353.5,49,31
515,572.5,351.5,45,24
515,104.5,342.5,71,55
515,325.5,292.5,43,18
515,0.5,277.5,50,30
515,167.5,259.5,31,18
515,412.5,246.5,34,15
515,514.5,232.5,35,23
516,366.5,432.5,104,48
516,52.5,432.5,54,48
516,0.5,420.5,22,31
516,125.5,410.5,22,21
516,20.5,374.5,33,35
516,328.5,330.5,41,25
516,162.5,329.5,41,28
516,123.5,320.5,38,33
516,15.5,319.5,21,25
516,88.5,297.5,20,16
516,490.5,295.5,93,65
516,426.5,234.5,52,35
516,190.5,229.5,47,26
516,665.5,202.5,54,31
516,474.5,196.5,39,16
516,286.5,175.5,37,16
516,601.5,161.5,23,20
516,676.5,159.5,44,41
516,300.5,158.5,40,19
516,467.5,146.5,42,16
516,355.5,145.5,51,17
516,571.5,130.5,42,22
516,512.5,122.5,52,25
516,540.5,91.5,37,22
517,338.5,444.5,128,36
517,527.5,400.5,116,74
517,69.5,375.5,102,55
517,4.5,358.5,60,88
517,366.5,351.5,117,87
517,213.5,349.5,80,65
517,574.5,343.5,53,36
517,537.5,263.5,69,48
517,601.5,262.5,43,28
517,264.5,247.5,32,16
517,20.5,235.5,96,55
517,502.5,234.5,35,17
517,561.5,209.5,55,43
517,72.5,196.5,59,39
517,308.5,189.5,59,54
517,132.5,184.5,43,17
517,199.5,161.5,57,35
517,663.5,160.5,49,46
517,354.5,160.5,56,25
517,85.5,153.5,30,16
517,321.5,150.5,37,17
517,21.5,146.5,29,19
517,162.5,145.5,35,16
517,488.5,140.5,36,28
517,445.5,138.5,31,18
517,388.5,137.5,37,18
517,607.5,119.5,24,15
517,0.5,110.5,20,18
517,668.5,104.5,21,16
517,689.5,89.5,31,32
517,444.5,89.5,51,27
517,73.5,89.5,131,46
517,585.5,88.5,32,15
517,682.5,71.5,29,16
517,0.5,0.5,167,72
519,222.5,356.5,68,36
519,1.5,356.5,68,42
519,136.5,331.5,51,35
519,0.5,297.5,30,22
519,341.5,293.5,79,53
519,189.5,289.5,42,25
519,57.5,273.5,37,23
519,449.5,269.5,48,23
519,628.5,268.5,32,20
519,356.5,268.5,39,18
519,205.5,259.5,75,25
519,197.5,257.5,41,18
519,44.5,257.5,25,16
519,27.5,249.5,21,16
519,591.5,234.5,37,23
519,389.5,232.5,35,22
519,220.5,230.5,40,21
519,0.5,226.5,41,20
519,205.5,220.5,32,17
519,612.5,198.5,34,16
520,681.5,324.5,28,18
520,474.5,292.5,23,16
520,393.5,260.5,28,16
520,352.5,248.5,26,15
520,319.5,223.5,49,17
520,142.5,154.5,27,24
522,367.5,448.5,55,32
522,692.5,416.5,28,39
522,146.5,390.5,100,90
522,698.5,354.5,22,65
522,626.5,350.5,40,44
522,380.5,297.5,65,40
522,108.5,293.5,110,74
522,645.5,287.5,21,19
522,485.5,259.5,36,22
522,571.5,249.5,59,49
522,402.5,237.5,37,27
522,611.5,227.5,21,21
522,223.5,209.5,130,88
522,199.5,201.5,48,16
522,464.5,195.5,57,35
522,80.5,187.5,33,27
522,44.5,174.5,31,18
522,516.5,169.5,32,22
522,0.5,165.5,46,54
522,314.5,157.5,37,15
522,143.5,155.5,39,16
522,72.5,142.5,31,20
522,182.5,141.5,70,38
522,358.5,134.5,27,15
522,442.5,129.5,32,15
522,19.5,123.5,52,35
522,244.5,103.5,33,18
522,53.5,98.5,51,27
522,281.5,96.5,61,17
522,441.5,66.5,26,24
522,382.5,62.5,21,16
522,204.5,56.5,27,19
522,174.5,43.5,23,16
522,206.5,30.5,23,17
522,562.5,0.5,158,74
523,295.5,224.5,46,27
523,431.5,128.5,25,15
524,0.5,0.5,179,84
525,162.5,392.5,66,24
525,11.5,376.5,48,42
525,372.5,371.5,27,16
525,69.5,365.5,54,40
525,193.5,342.5,40,17
525,601.5,335.5,72,39
525,313.5,271.5,99,52
525,27.5,262.5,31,24
525,317.5,256.5,57,19
525,92.5,254.5,30,16
525,604.5,235.5,29,22
525,33.5,233.5,57,18
525,479.5,229.5,48,17
525,124.5,222.5,34,23
525,367.5,213.5,39,27
525,224.5,210.5,31,20
525,454.5,209.5,33,17
525,549.5,188.5,31,16
525,169.5,178.5,62,22
525,300.5,177.5,52,19
525,257.5,158.5,44,15
526,84.5,463.5,71,17
526,0.5,458.5,42,22
526,468.5,443.5,64,37
526,678.5,405.5,42,54
526,241.5,380.5,75,43
526,276.5,368.5,26,15
526,389.5,361.5,64,72
526,0.5,360.5,24,47
526,457.5,353.5,84,53
526,48.5,321.5,70,53
526,3.5,288.5,49,21
526,600.5,271.5,34,24
526,650.5,251.5,38,15
526,74.5,235.5,39,24
526,465.5,230.5,41,19
526,514.5,229.5,32,18
526,670.5,224.5,38,19
526,627.5,210.5,23,20
526,551.5,203.5,69,22
526,407.5,199.5,31,19
526,81.5,175.5,60,43
526,0.5,174.5,36,17
528,111.5,318.5,30,15
528,484.5,317.5,47,31
529,155.5,442.5,84,38
529,0.5,413.5,62,47
529,623.5,384.5,76,50
529,637.5,362.5,40,32
529,519.5,357.5,47,17
529,139.5,357.5,54,42
529,302.5,339.5,58,23
529,674.5,316.5,37,20
529,609.5,308.5,35,22
529,393.5,307.5,33,19
529,168.5,298.5,44,21
529,0.5,292.5,38,32
529,546.5,290.5,45,20
529,412.5,286.5,66,40
529,635.5,285.5,37,30
529,142.5,272.5,47,24
529,697.5,259.5,23,20
529,411.5,257.5,46,28
529,317.5,246.5,75,37
529,415.5,240.5,32,16
529,202.5,240.5,49,22
529,632.5,239.5,25,16
529,25.5,224.5,35,20
529,421.5,220.5,44,17
529,105.5,203.5,72,27
529,305.5,188.5,55,49
529,35.5,186.5,27,17
529,493.5,184.5,24,24
529,418.5,181.5,43,20
530,659.5,463.5,35,17
530,687.5,382.5,26,17
530,583.5,345.5,28,26
530,578.5,316.5,37,25
530,364.5,300.5,35,17
530,566.5,297.5,21,19
530,416.5,264.5,113,82
530,342.5,249.5,51,27
530,477.5,236.5,23,15
530,525.5,232.5,23,15
530,51.5,212.5,60,43
530,153.5,210.5,114,68
530,441.5,185.5,23,15
530,506.5,184.5,36,29
530,330.5,184.5,24,15
530,51.5,147.5,44,26
530,370.5,142.5,29,28
530,152.5,142.5,52,26
530,16.5,135.5,44,21
530,74.5,112.5,50,24
530,283.5,96.5,54,32
530,236.5,92.5,24,17
530,111.5,81.5,70,19
531,243.5,438.5,113,42
531,222.5,438.5,43,20
531,151.5,435.5,57,31
531,132.5,433.5,53,27
531,181.5,408.5,31,18
531,240.5,403.5,31,16
531,144.5,402.5,34,18
531,279.5,400.5,69,47
531,222.5,400.5,23,16
531,88.5,394.5,53,24
531,159.5,380.5,62,20
531,140.5,375.5,29,16
531,370.5,356.5,37,16
531,349.5,346.5,28,17
531,259.5,339.5,20,16
531,330.5,326.5,31,16
531,377.5,315.5,37,34
531,680.5,308.5,40,78
531,360.5,302.5,30,20
531,458.5,281.5,44,33
531,609.5,274.5,85,52
531,473.5,261.5,47,21
531,554.5,260.5,34,18
531,516.5,243.5,71,32
531,616.5,242.5,39,21
531,618.5,213.5,102,55
532,77.5,455.5,85,25
532,200.5,332.5,107,148
532,69.5,330.5,36,46
532,16.5,300.5,22,19
532,149.5,294.5,22,24
532,558.5,290.5,162,136
532,88.5,272.5,37,35
532,57.5,270.5,33,28
532,202.5,261.5,54,64
532,0.5,249.5,45,44
532,40.5,244.5,22,22
532,426.5,239.5,42,47
532,3.5,230.5,23,15
532,32.5,218.5,29,31
532,58.5,211.5,37,64
532,98.5,206.5,22,21
532,20.5,193.5,20,23
532,95.5,184.5,142,83
532,99.5,182.5,26,29
532,585.5,172.5,87,63
532,252.5,166.5,31,19
532,130.5,158.5,26,20
532,217.5,150.5,37,24
532,352.5,146.5,40,24
532,516.5,143.5,76,39
532,29.5,142.5,103,81
532,672.5,138.5,48,66
532,134.5,133.5,44,23
532,100.5,128.5,23,20
532,264.5,109.5,47,29
532,309.5,97.5,142,74
532,264.5,95.5,46,23
532,243.5,94.5,40,18
532,167.5,90.5,29,22
532,328.5,78.5,60,35
532,318.5,72.5,34,23
532,189.5,69.5,109,75
532,236.5,69.5,22,19
532,297.5,60.5,24,18
532,569.5,54.5,49,22
532,522.5,49.5,63,27
532,626.5,43.5,58,31
532,420.5,39.5,92,34
